time,x,y,z
0,0.061089218,-0.73535824,-0.17952824
4.974365,0.013216436,-0.70663476,-0.19867802
7.995606,-0.1974239,-0.55344176,-0.23697567
11.657715,-0.40806422,-0.3810997,-0.15080452
15.289307,-0.55168265,-0.21833205,-0.07420826
19.042969,-0.5612572,-0.12258649,-0.035910606
24.780274,-0.18425983,-0.15594268,0.06660175
29.083252,-0.18425983,-0.15594268,0.06660175
32.745362,-0.021492302,-0.22296453,0.057026863
35.125733,0.055104196,-0.26126266,0.07617664
38.787842,0.007231414,-0.25168824,0.10490036
42.236328,-0.13638705,0.07384682,-0.009994507
46.63086,-0.5002203,0.78236437,0.07617664
50.506592,-0.47149664,0.9451318,0.14319801
54.412842,-0.49460316,0.6899936,-0.028448105
58.166504,-0.5041777,0.1921165,0.10559654
62.011719,-0.21694091,-0.31533527,0.20134163
66.711426,0.33838362,-0.6312957,0.2779379
70.709229,0.94158095,0.10594535,-0.8231363
75.012207,0.807537,-0.43980455,-0.70824146
79.437256,0.1660415,-0.3727827,-0.2965355
83.557129,-0.13076985,-0.40150642,-0.6603689
87.158203,-0.2648137,-0.21958971,-0.86143494
91.339112,-0.044598818,-0.27703714,-0.51675034
95.886231,-0.2109538,-0.21907902,-0.37473965
99.884033,-0.3545722,-0.16163158,-0.4226122
103.973389,-0.3545722,-0.16163158,-0.4226122
107.513428,-0.39287043,0.029859543,-0.44176102
111.816406,-0.39287043,0.15432882,-0.36516476
116.18042,-0.36414677,0.23092532,-0.2789936
119.689942,-0.3066994,0.24049997,-0.37473965
123.413086,-0.3066994,0.24049997,-0.37473965
126.495362,-0.2795037,0.2289226,-0.3129835
130.004883,-0.2124818,0.11402774,-0.2842598
133.514405,-0.2124818,-0.04873967,-0.24596119
137.451172,-0.2029072,-0.16363454,-0.17893982
141.143799,-0.16460901,-0.30725288,-0.17893982
146.514893,-0.15503442,-0.37427473,-0.21723747
150.695801,-0.18375808,-0.45087123,-0.19808865
154.35791,-0.15487605,-0.4779086,-0.29289246
158.355713,-0.15487605,-0.48748326,-0.27374268
161.956787,-0.078279555,-0.4491849,-0.28331757
166.656494,-0.078279555,-0.35343933,-0.18757153
170.654297,-0.049555898,-0.26726842,-0.19714642
174.377442,-0.05913043,-0.17152262,-0.19714642
178.222656,-0.02083224,-0.06620264,-0.17799759
180.664063,-0.049555898,-0.037478924,-0.18757153
186.798096,-0.0551489,-0.017035484,-0.19056702
190.826416,-0.08387262,-0.064908266,-0.24801445
194.580078,-0.035999835,-0.11278105,-0.3246107
198.272705,-0.035999835,-0.11278105,-0.3246107
200.836182,-0.026425242,-0.15107942,-0.30546188
206.90918,0.07889491,-0.08405757,-0.24801445
210.9375,0.1267677,0.04041171,-0.21929073
214.447022,0.041025937,0.11849809,-0.18369675
218.383789,0.031451404,0.17594528,-0.06880188
221.954346,0.031451404,0.17594528,-0.06880188
226.959229,0.09847331,0.1280725,-0.08795071
231.109619,0.08889872,0.022752285,-0.07837677
234.680176,0.08889872,0.022752285,-0.07837677
238.525391,0.15592068,-0.08256769,-0.17412186
242.401123,0.20379347,-0.16873884,-0.12624931
246.734619,0.14743811,-0.078326225,0.002131462
250.579834,0.14743811,0.02699399,-0.0744648
254.180908,0.14743811,0.02699399,-0.0744648
258.209229,0.12828898,0.10359049,-0.093613625
260.620117,0.16658723,0.16103792,-0.084038734
266.845703,0.20488548,0.12273955,-0.14148617
270.843506,0.13786352,0.16103792,-0.23723221
274.536133,0.123146,0.16058087,-0.2358427
278.198242,0.08484775,0.20845366,-0.25499153
280.487061,0.06569862,0.2659011,-0.29329014
284.088135,0.06569862,0.29462457,-0.34116268
287.81128,0.05612409,0.2754755,-0.35073757
291.900635,-0.020472407,0.23717737,-0.34116268
295.501709,-0.03004694,0.18930459,-0.39861012
299.407959,-0.039621532,0.198879,-0.39861012
303.253174,-0.07791978,0.24675179,-0.44648266
307.647705,-0.0930869,0.41151094,-0.40349007
311.462403,-0.13138509,0.5551293,-0.31731892
315.124512,-0.05478865,0.6700239,-0.2790203
319.42749,0.03138244,0.77534413,-0.12582779
323.242188,0.24202275,0.88066435,0.16140938
327.392578,0.3856411,0.92853713,0.14226055
331.390381,0.31861925,1.1104538,0.1805582
334.960938,0.10797888,1.2540724,0.017790794
339.569092,-0.06436318,1.2636468,-0.1545515
343.719483,0.034466326,1.3730562,-0.3964815
347.900391,0.19723386,0.9709246,-0.44435406
350.891114,0.29297942,0.4730475,-0.60712147
355.34668,0.26425582,-0.063127756,-1.162446
359.680176,0.17808473,-0.5035577,-1.7943673
363.861084,0.13021195,-0.99186015,-2.1773496
368.225098,-0.56873095,-1.0205839,2.3226938
371.520996,-1.4783142,-0.25461912,2.2269478
375.76294,-1.5511794,-0.48742545,-1.4200878
379.760742,-1.3884119,-1.7033947,-0.67327213
383.728028,-1.1969206,-2.9002147,2.3235655
388.397217,-0.9192584,-0.40125442,2.9363375
392.883301,-0.9192584,-0.40125442,2.9363375
395.507813,-0.28733742,1.1881225,2.1224995
399.414063,0.16266692,1.4753594,1.2607899
403.10669,0.31585985,0.80514026,0.41822815
406.951905,0.23926342,-0.00869751,-0.51050377
410.858155,0.00947392,-0.8321097,-1.3243418
414.398194,-0.26681817,-1.2099943,-1.987751
418.151856,-0.23809451,-1.650424,-2.3515844
421.905518,0.03956777,-1.7078714,-2.4281807
426.940918,0.44169927,-1.5738275,-2.246264
430.816651,0.56616855,-1.344038,-1.9590273
434.539795,0.45127392,-1.171696,-1.6047688
438.50708,0.16403705,-1.0950994,-1.3175316
441.925049,-0.07532698,-1.0280776,-1.0207205
446.960449,-0.147632,-0.8496902,-0.4210596
450.98877,-0.17635572,-0.5337297,0.30660725
454.772949,-0.300825,-0.1794709,1.1108704
458.526612,-0.4731671,0.20351148,1.4268312
462.158203,-0.60721093,0.61521745,1.65662
467.041016,-0.7316802,0.8928797,1.4268312
471.130371,-0.69338197,0.9599018,1.149169
474.609375,-0.53004587,0.8043171,0.8900337
478.424072,-0.29068184,0.43090928,0.14321804
481.903076,-0.12791431,5.41E-05,-0.871686
487.091065,-0.11833978,-0.42122662,-1.6950979
491.149903,-0.12791431,-0.84250724,-2.1642513
494.720459,-0.17578709,-1.129744,-1.7238216
498.352051,-0.16621256,-1.1967659,-0.90998363
501.00708,-0.26195818,-0.957402,-0.44083023
507.202149,-0.42813593,-0.46366405,0.02221775
511.108399,-0.65792537,0.26400256,0.76903343
514.587403,-0.65792537,0.26400256,0.76903343
518.52417,-0.81111836,0.2257042,2.0807486
522.125244,-0.95473677,-0.11897981,2.3105373
527.282715,-0.8494166,-0.6360061,1.9562788
531.372071,-0.4377105,-1.7466551,1.324358
535.064697,-0.4377105,-1.7466551,1.324358
538.909912,-0.016429842,-1.641335,0.70201206
542.510987,-0.016429842,-1.641335,0.70201206
544.86084,0.2560302,-1.3429246,0.6442766
548.675537,0.7443328,-0.83547294,0.6825752
552.734375,1.2613591,-0.3088721,0.43363667
556.57959,1.6730651,0.30389977,0.1463995
560.913086,1.7400872,0.9358208,-0.3610525
564.666748,1.6922144,1.3188031,-0.7727585
568.664551,1.4719993,1.6156147,-0.9068022
572.265625,0.9938724,1.6701927,-0.9827032
576.721192,0.54386806,1.8138113,-1.2220669
580.200196,0.093863726,2.0244517,-1.4039831
584.838867,-0.32741696,2.0914736,-1.6241984
588.59253,-0.6625266,2.0818992,-1.8635621
592.285156,-0.7295485,1.9765787,-1.825264
596.099854,-0.652952,1.7659385,-1.7103691
599.884033,-0.46146083,1.6031709,-1.6624966
604.431153,-0.39183766,1.4479032,-1.5237141
608.24585,-0.34396487,1.1606665,-1.3992443
612.060547,-0.18119729,0.7872584,-1.4854155
616.210938,-0.018429756,0.4521489,-1.5141392
619.84253,0.2305088,0.24150848,-1.629034
624.725342,0.36455262,0.25108314,-1.6960559
628.540039,0.31667984,0.33725405,-1.5715866
631.530762,0.2305088,0.39470148,-1.3513718
635.46753,0.11592674,0.49297976,-1.109973
639.862061,0.15422499,0.42595792,-0.71741676
643.554688,0.29784334,0.42595792,-0.9184818
648.162842,0.29784334,0.6270237,-0.97592926
652.282715,0.26911974,0.8185148,-0.64081955
656.12793,0.27869427,0.9908569,-0.67911816
659.820557,0.17337406,1.2014973,-0.40145588
663.513184,0.030731559,1.51525,-0.28569508
668.243408,-0.08416319,1.2567368,-0.39101505
672.149658,-0.065014124,0.65353966,-0.52505875
676.025391,0.059455156,-0.16029811,-0.7356987
679.779053,0.28924465,-0.9071138,-0.5825062
683.532715,0.44243765,-1.2326488,-0.6399536
688.049317,0.44243765,-1.1177542,-1.3771944
691.986084,0.030731559,-0.5241314,6.0526648
695.922852,-1.0653665,0.23229957,6.219309
700.042725,-1.0174937,-0.581538,2.9831076
703.613281,-0.9121735,-2.257086,2.9831076
708.435059,-1.3526033,-3.8368888,4.4192915
711.334229,-1.8026077,-4.0379543,2.3033133
715.087891,-1.6685638,-2.802836,0.38840103
718.994141,-1.5440946,-1.5868669,-1.3828926
722.473145,-1.4265689,-1.3144573,-1.9564819
