time,x,y,z
0,-0.19519126,-0.22016454,-0.188591
4.486084,-0.4920026,0.25856352,-0.21731472
8.758545,-0.9037087,1.053252,-0.21731472
12.60376,-1.0569017,1.4362345,-0.20773983
16.876221,-1.0090289,1.2543178,-0.17901611
20.843506,-0.8462614,0.90963364,-0.17901611
24.688721,-0.66434467,0.4596293,-0.27476215
28.442383,-0.37710786,0.01919949,-0.38008213
32.440186,-0.14512187,-0.24105728,-0.39192867
36.956787,0.0655185,-0.3751011,-0.36320496
39.733887,0.24743512,-0.3272283,-0.38235378
43.548584,0.3048825,-0.18360984,-0.30575752
47.424317,0.3048825,-0.020842314,-0.2866087
51.391602,0.228286,0.16107428,-0.2387352
56.793213,0.15168953,0.2663945,-0.21001148
60.821533,0.09332901,0.29701054,-0.22058105
64.758301,0.064605296,0.2587123,-0.17270851
68.481446,0.026307046,0.17254126,-0.20143223
72.052002,0.016732514,0.09594476,-0.25887966
76.965332,0.016732514,0.038497448,-0.28760338
81.115723,0.016732514,0.038497448,-0.28760338
85.205078,0.04545617,0.14381754,-0.3163271
88.745117,0.06027335,0.1195786,-0.31197166
92.651367,0.041124225,0.1674515,-0.31197166
97.015381,0.088997066,0.20574975,-0.31197166
99.975586,0.0985716,0.26319706,-0.35026932
103.851319,0.06984794,0.33979356,-0.38856792
107.513428,0.088997066,0.38766634,-0.4555893
111.053467,0.06984794,0.4546883,-0.4555893
117.126465,0.06027335,0.4259646,-0.42686558
121.704102,0.0902729,0.40089238,-0.35556316
126.190186,0.07112378,0.37216866,-0.32683945
131.072998,0.08069837,0.3817433,-0.25981712
135.437012,0.11899662,0.3338704,-0.2502432
140.014649,0.07112378,0.2764231,-0.2310934
144.40918,0.04240012,0.2764231,-0.21194458
148.773194,0.049343705,0.26254332,-0.20947456
153.137207,-0.036827326,0.2816924,-0.19989967
157.165528,-0.036827326,0.2816924,-0.19989967
160.491944,-0.027252793,0.33913982,-0.06585598
164.916992,0.011045456,0.30084157,-0.12330341
169.036865,0.011045456,0.30084157,-0.12330341
173.400879,0.011045456,0.19552135,0.00116539
177.642822,0.011045456,0.19552135,0.00116539
182.58667,-0.014639676,0.1038785,0.011066437
186.676026,-0.005065143,0.07515478,0.001491547
190.185547,-0.014639676,0.06558025,0.020641327
194.641113,-0.005065143,0.06558025,-0.01765728
198.944092,-0.06251246,0.08472943,0.020641327
203.796387,-0.014639676,0.056005716,0.020641327
207.977295,-0.014639676,0.056005716,0.020641327
212.646485,0.033233106,0.017707467,0.1259613
216.217041,0.033233106,0.017707467,0.1259613
218.933106,0.05467969,-0.02365017,0.14511871
222.808838,0.07382882,-0.014075518,0.12596989
226.226807,0.08340335,-0.033224702,0.17384243
229.766846,0.07382882,-0.052373767,0.18341732
233.642578,0.09297794,-0.052373767,0.1546936
238.067627,0.08340335,-0.033224702,0.12596989
241.455078,0.025955975,-0.033224702,0.08767128
245.788574,0.00680685,0.005073547,0.049373627
249.420166,-0.04106593,-0.02365017,0.02064991
253.845215,-0.034954965,-0.055215478,0.011389732
258.300781,-0.01580584,-0.083939195,-0.03648281
261.444092,-0.025380373,-0.10308826,-0.03648281
265.50293,0.032067,-0.07436466,-0.017333984
269.042969,0.07036525,-0.07436466,-0.017333984
273.4375,0.041641533,-0.06479001,0.011389732
277.984619,0.07036525,-0.07436466,0.030538559
280.761719,-0.017056763,-0.074415445,-0.0088377
285.247803,-0.026631296,-0.0839901,-0.10458374
288.879395,-0.064929545,-0.10313916,-0.16203117
292.602539,-0.055355012,-0.10313916,-0.22905254
298.400879,-0.04578042,-0.17973566,-0.24820232
302.581787,0.07868886,-0.36165226,-0.26735115
306.152344,0.07868886,-0.36165226,-0.26735115
308.563233,0.07779345,-0.5130384,-0.20256329
312.683106,0.1160917,-0.5609112,-0.18341446
318.328858,0.23098642,-0.54176205,-0.06851959
322.601319,0.1926882,-0.41729283,-0.020647049
326.568604,0.1926882,-0.41729283,-0.020647049
329.071045,0.16396451,-0.27367437,-0.03022194
332.885742,0.12566626,-0.21622705,-0.03022194
338.317871,0.08736801,-0.21622705,0.008076668
341.064453,-0.027056575,-0.2845739,-0.10672474
344.970703,-0.0462057,-0.38031948,-0.07800102
348.571778,-0.113227606,-0.49521422,-0.10672474
352.416992,-0.10365301,-0.5718107,-0.049277306
356.109619,-0.065354764,-0.5718107,0.036893845
360.13794,0.020816237,-0.49521422,-0.039702415
364.501953,0.07826361,-0.42819226,-0.10672474
368.438721,0.06868905,-0.34202123,-0.09714985
372.009278,-0.036722064,-0.2327348,-0.080405235
375.915528,-0.14204222,-0.19443655,0.082362175
380.462647,-0.20906419,-0.06039262,0.005765915
384.674072,-0.18034047,-0.06996727,-0.070830345
388.244629,0.06859809,-0.25188386,-0.1953001
392.364502,0.078172654,-0.39550233,-0.58785725
395.355225,-0.036722064,-0.5678444,-0.8367958
399.658203,-0.15569925,-0.54393506,-1.1675682
403.747559,-0.17484841,-0.4864877,-1.4069328
407.684326,-0.031229973,-0.5056368,-1.3016119
411.468506,0.06451562,-0.46733856,-0.91862965
415.252686,0.20813403,-0.54393506,-0.6696911
419.921875,0.21770859,-0.5343605,-0.4973488
424.499512,0.3134542,-0.15137804,-0.11436653
428.161621,0.49537086,0.28905165,0.45053196
431.793213,0.5228021,0.66510606,0.89280224
435.180664,0.89620996,0.7991499,1.1704645
440.032959,1.2504687,0.5980842,0.9981222
444.30542,1.3366398,0.21510172,0.59599113
447.96753,1.1259995,-0.23490262,0.45237255
451.568604,0.34088546,-0.18702984,4.1290035
454.620362,-1.4208337,0.46404028,2.7885647
459.838867,-1.3285899,-0.5160061,-1.9549556
463.867188,-2.2573223,-2.8139005,-3.0081573
467.376709,-3.72223,-5.427756,-0.84430695
470.76416,-2.7073267,-6.251168,-0.97835064
474.700928,-0.22751555,-3.6851857,-0.97835064
479.980469,1.6873965,0.20208597,-1.2751617
484.313965,2.6831508,2.949985,-1.2751617
487.945557,2.788471,3.8691425,-0.7485609
491.973877,2.3096159,3.27033,-0.57771206
494.445801,1.9745063,2.111808,-0.9798441
500.244141,1.4479054,-0.15736282,-1.7841072
504.699707,1.0457739,-0.58821803,-2.0330458
508.544922,0.5095985,-0.5977926,-2.0138965
512.145996,0.5095985,-0.5977926,-2.0138965
514.73999,-0.09359881,-0.37757772,-1.9755983
520.233155,-1.0618783,-0.11828709,-1.6047344
524.810791,-1.1097511,-0.20445812,-1.4323931
528.22876,-0.91825986,-0.30020374,-1.2217522
531.829834,-0.91825986,-0.30020374,-1.2217522
534.423828,-0.6214485,-0.36722565,-0.9823885
540.283203,-0.13314596,-0.16615987,-0.6855774
544.250488,-0.13314596,-0.16615987,-0.6855774
547.851563,0.06791982,0.23597169,-0.26429653
551.422119,-0.032857448,0.094326735,-0.24792194
554.107666,0.015015349,0.371989,-0.037281036
559.539795,0.04373903,0.7358222,0.17335892
562.37793,0.05331359,1.0805063,0.4510212
566.070557,0.101186395,1.396467,0.80527973
569.274903,0.14905919,1.6358309,1.1595383
573.425293,0.16342103,1.7315764,1.3797541
579.681397,0.09161183,1.5592344,1.4659243
582.580567,-0.100415364,1.2982014,1.3171101
586.151123,-0.19616097,0.6758549,0.9628515
589.050293,-0.30148113,-0.042237043,0.5702944
593.444824,-0.32063025,-0.75075454,0.51284695
597.076416,-0.19616097,-1.3156536,0.38837814
601.379395,-0.12913904,-1.8709781,0.32135582
605.590821,-0.109989926,-2.225237,0.58944416
609.069824,-0.0696926,-2.2445245,0.85620975
613.433838,0.20796965,-1.9668622,0.85620975
616.912842,0.4090354,-1.6221781,0.7508898
621.063233,0.4377591,-1.3732395,0.5402489
625.213623,0.38031173,-1.1721737,0.3966303
628.814697,0.31328982,-0.95195884,0.18599033
632.537842,0.3898863,-0.63599837,-0.03422451
636.657715,0.50478107,-0.16684484,-0.28316307
640.899658,0.55265385,0.33103228,-0.59912395
645.080567,0.55265385,0.8767822,-0.800189
648.590088,0.4856319,1.3938084,-0.9438076
652.496338,0.3531146,1.6634972,-0.96806145
656.280518,0.094601475,2.017756,-0.91061497
660.949707,-0.11603885,2.2379708,-0.9201889
665.130615,-0.30753008,2.276269,-0.9010401
668.85376,-0.5851923,2.1517997,-0.9010401
672.698975,-0.7766835,1.883712,-0.91061497
676.055908,-0.9011528,1.3762603,-0.84359264
680.969238,-0.8463638,0.8362539,-0.86046314
685.241699,-0.7793419,0.3479514,-0.68812084
688.720703,-0.61657435,-0.06375468,-0.5349283
692.382813,-0.40593398,-0.40843892,-0.43918228
695.800781,-0.19529365,-0.5520573,-0.35301208
700.98877,0.015346669,-0.580781,-0.3051386
705.291748,0.19726332,-0.54248273,-0.29556465
708.80127,0.3025835,-0.3797152,-0.42003345
712.493897,0.27629077,-0.28617728,-0.3779421
715.881348,0.23799253,-0.1138351,-0.42581463
720.977783,0.18054518,0.03935778,-0.46411324
725.250244,0.12309781,0.15425253,-0.50241184
728.820801,0.03692677,0.23084903,-0.49283695
732.543946,-0.07796796,0.36489284,-0.45453835
736.419678,-0.18328811,0.42234027,-0.43538952
740.997315,-0.22158636,0.46063852,-0.4449644
745.117188,-0.16413902,0.47021306,-0.50241184
748.657227,-0.10611853,0.2666844,-0.58834934
752.593994,-0.06782028,0.15178978,-0.75111675
756.011963,-0.13484222,0.04646957,-0.8372879
761.535645,-0.41250446,0.2092371,-0.78941536
765.625,-0.38378075,0.33370638,-0.62664795
769.226074,-0.24016237,0.40072834,-0.30111313
773.132324,0.018350765,0.38157916,0.014847755
776.702881,0.018350765,0.38157916,0.014847755
780.975342,0.2919916,0.32215166,0.14894772
785.03418,0.5983775,0.39874816,0.8766146
788.635254,0.5983775,0.39874816,0.8766146
792.480469,0.7515705,0.67641044,1.0202322
796.142578,1.1920003,0.90619993,0.7904434
801.300049,1.4122151,1.1072657,-1.2393637
805.633545,1.153702,1.3274806,2.3032236
809.112549,-0.65458596,1.8125963,3.635024
813.018799,-0.65458596,1.8125963,3.635024
816.528321,-1.0184193,0.5870526,-2.1480103
818.908692,-1.8609805,-1.7395656,-6.0831547
822.998047,-4.321643,-5.7417316,-3.9097295
826.568604,-4.6567526,-8.537503,0.21690655
830.230713,-1.765235,-6.1630125,1.7392616
834.197998,0.95394015,-0.5714692,1.3084059
838.439942,2.7731068,3.4881444,0.054139137
842.071533,2.945699,4.710992,0.48088455
846.466065,2.1318612,3.4088514,1.0362091
850.189209,1.4520675,1.3981936,0.4042883
854.21753,1.2893,-0.2582054,-1.1755142
858.764649,1.2893,-1.5986439,-2.4393563
862.640381,1.0595106,-2.45078,-2.8031898
